COMMUNE,ZIP code,index ,Coordinates Debut,Latitude Debut,Longitude Debut,index,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4,TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10,TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at 1,TTI (min) at 2,TTI (min) at 3,TTI (min) at 4,TTI (min) at 5,TTI (min) at 6,TTI (min) at 7,TTI (min) at 8,TTI (min) at 9,TTI (min) at 10,TTI (min) at 11,TTI (min) at 12,TTI (min) at 13,TTI (min) at 14,TTI (min) at 15,TTI (min) at 16,TTI (min) at 17,TTI (min) at 18,TTI (min) at 19,TTI (min) at 20,TTI (min) at 21,TTI (min) at 22,TTI (min) at 23
Ain Chock,20190,48,"33.53076443517872,-7.6202074889653995",33.53076443517872,-7.620207488965399,47,"33.546530260563024,-7.603443488370979",33.546530260563024,-7.603443488370979,3678.0,5183.0,6667.0,6.8,7.05,6883.0,6733.0,7.0,7067.0,7633.0,7017.0,7033.0,7.3,7233.0,7.1,7217.0,6.65,6983.0,7067.0,6967.0,7817.0,7467.0,6883.0,6967.0,7.0,1.40928040601776,1.78110250244901,1.81672455249799,1.88351589633983,1.8389883337786,1.7989135274735,1.87015762757146,1.88796865259595,2.03936236530412,1.87461038382758,1.87906314008371,1.95030724018167,1.93249621515718,1.8968741651082,1.92804345890105,1.80804785209352,1.86570487131534,1.88796865259595,1.86125211505922,2.08834268412147,1.99483480274289,1.8389883337786,1.86125211505922,1.87015762757146
Ain Chock,20190,48,"33.53076443517872,-7.6202074889653995",33.53076443517872,-7.620207488965399,49,"33.5331373999159,-7.60743119944375",33.5331373999159,-7.60743119944375,1526.0,4333.0,4.4,4383.0,6.05,6.05,6.05,5917.0,6017.0,5983.0,6117.0,4.85,5.0,6067.0,6.3,5.2,4167.0,5.7,4867.0,6017.0,7.05,4.6,6067.0,5617.0,5.65,2.83966797728265,2.88335517693315,2.87243337702053,4.22781271837875,4.22781271837875,4.22781271837875,4.13463778243652,4.20451898439319,4.18122525040764,4.27440018634987,3.43727852586817,3.04136253041362,4.23945958537153,4.40251572327044,3.68532955350815,2.95298842428537,3.98322851153039,3.40088516189145,4.20451898439319,4.92662473794549,3.26009922041105,4.23945958537153,3.9249941765665,3.94828791055206
Ain Chock,20190,49,"33.5331373999159,-7.60743119944375",33.5331373999159,-7.60743119944375,45,"33.5234096623697,-7.627368587781716",33.5234096623697,-7.627368587781716,2.98,5.55,5717.0,5.85,5733.0,5.7,5.7,5633.0,5783.0,5.75,5.45,5533.0,5483.0,5467.0,5483.0,5567.0,5.55,5583.0,5333.0,5883.0,5933.0,5867.0,5667.0,5633.0,5.65,1.86241610738255,1.91834451901565,1.96308724832214,2.14490584860955,2.13243546576879,2.13243546576879,2.10749470008729,2.16361142287068,2.15114104002992,1.82885906040268,1.85682326621923,2.0513779773039,2.04514278588352,1.8400447427293,2.08255393440578,2.0763187429854,2.08878912582616,2.14190093708165,2.20102257139294,2.21972814565407,1.96868008948545,1.90156599552572,1.8903803131991,2.11372989150766
Ain Chock,20190,49,"33.5331373999159,-7.60743119944375",33.5331373999159,-7.60743119944375,46,"33.54026411129312,-7.6319518606039",33.54026411129312,-7.6319518606039,4028.0,10.5,10.35,10067.0,10433.0,10.1,10.15,10233.0,10333.0,10717.0,9867.0,10217.0,10.4,10133.0,10383.0,9967.0,10917.0,9367.0,10.85,11067.0,10833.0,10367.0,10267.0,10467.0,10.5,2.60675273088381,2.33845458653411,2.08161014612627,2.2750399767408,2.20235499345835,2.21325774095071,2.23142898677133,2.46501272264631,2.55889843998726,2.15147550516063,2.43950971028334,1.58827122785583,2.29989408382508,2.34598584124115,2.37981534543139,2.60665393186883,2.04244803023695,2.59073543457497,2.41314144497746,2.6895067858325,2.47532632919452,2.23869748509957,2.28230847506905,2.50716332378223
Ain Chock,20190,49,"33.5331373999159,-7.60743119944375",33.5331373999159,-7.60743119944375,47,"33.546530260563024,-7.603443488370979",33.546530260563024,-7.603443488370979,2851.0,7.35,6867.0,6983.0,6633.0,6667.0,6683.0,6617.0,6183.0,7.1,6.3,6.5,6567.0,8133.0,6.55,6783.0,6867.0,6717.0,7.15,6.9,7483.0,6883.0,6767.0,6783.0,6.6,2.5780427920028,2.40851163334502,2.44943294750379,2.44953225012309,2.46184145741014,2.46799606105366,2.44337764647956,2.2833579517479,2.6218611521418,2.32644017725258,2.40029542097488,2.42491383554899,3.00344657804037,2.38268461258639,2.50492368291482,2.41613886934083,2.48030526834071,2.64032496307237,2.54800590841949,2.76341703594288,2.4143575353677,2.49876907927129,2.50492368291482,2.43722304283604
Ain Chock,20190,49,"33.5331373999159,-7.60743119944375",33.5331373999159,-7.60743119944375,48,"33.53076443517872,-7.6202074889653995",33.53076443517872,-7.620207488965399,3002.0,5.45,5633.0,5767.0,5533.0,5.5,5.5,5467.0,5617.0,5.6,5.35,5.4,5.3,5.35,5.3,5417.0,5367.0,5467.0,5233.0,5.75,5733.0,5683.0,5.4,5433.0,5433.0,1.81545636242505,1.87652675993781,1.92094159449256,2.05318491032776,2.04081632653061,2.04081632653061,2.02844774273345,2.08410636982065,2.07792207792207,1.78214523650899,1.79880079946702,1.96660482374768,1.98515769944341,1.76548967355096,2.00989486703772,1.99134199134199,2.02844774273345,1.74328225627359,2.13358070500927,1.90983788585387,1.89318232289584,1.79880079946702,1.8099045081057,2.0160791589363
Ain Sebaa,20590,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,3626.0,7233.0,7783.0,7383.0,7767.0,7.85,7.85,7017.0,8067.0,7933.0,9.75,7383.0,7.9,8.55,8217.0,7967.0,8083.0,8.35,7833.0,9133.0,8133.0,6883.0,6983.0,7367.0,7033.0,1.99485199485199,2.14653428939143,2.03621989336275,2.14193785622357,2.16492002206287,2.16492002206287,1.93509836366979,2.22467365324508,2.18790218790218,2.68891340319911,2.03621989336275,2.17870932156646,2.35797021511307,2.26604155175583,2.19709505423791,2.22927008641294,2.30281301709873,2.16032358889501,2.51884537598823,2.24305938591652,1.89832689832689,1.92590549733406,2.03162346019488,1.93969479683765
Ain Sebaa,20590,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,1538.0,3517.0,3583.0,3.6,3.6,3.6,3.6,3.5,3.6,4433.0,3333.0,3.7,3733.0,4117.0,3.55,3483.0,3.55,3.85,3433.0,3683.0,3783.0,3583.0,3567.0,3433.0,3333.0,2.28651928912006,2.32986562635457,2.34070221066319,2.31362467866323,2.31362467866323,2.31362467866323,2.24935732647814,2.32558139534883,2.76737411568872,2.16731686172518,2.40572171651495,2.39931448157669,2.6766363242306,2.28149100257069,2.23864610111396,2.30819245773732,2.47429305912596,2.21791559000861,2.4074074074074,2.47276688453159,2.34204793028322,2.29220222793487,2.20651242502142,2.14224507283633
Ain Sebaa,20590,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,5456.0,9.7,9.9,9.2,9833.0,9783.0,9817.0,8.65,9567.0,10233.0,9667.0,10033.0,10.1,11.2,9733.0,9783.0,9833.0,10.6,9667.0,10067.0,9383.0,8617.0,8617.0,9367.0,9417.0,1.77785923753665,1.96701768329028,1.68621700879765,1.95377177296509,1.9438373402212,1.9504602953838,1.54079087994299,1.90078813166434,1.9736419157827,1.92065699715212,1.99350950394065,2.00675541426584,2.22531293463143,2.08110612215807,1.94693200663349,1.95377177296509,1.888136800855,1.77174975562072,2.0033167495854,1.72996558505408,1.84234908417076,1.84234908417076,1.66844792779954,1.87098483343267
Ain Sebaa,20590,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,2833.0,7283.0,6.85,7367.0,6683.0,6683.0,6683.0,6617.0,6.5,7117.0,6367.0,6383.0,6533.0,7217.0,8.0,6.6,6.6,6817.0,7.5,8.65,12017.0,7517.0,7.15,6417.0,6.4,2.5708906930227,2.37188365650969,2.60030591834333,2.3591010707142,2.3591010707142,2.3591010707142,2.29108956602031,2.29438757500882,2.51206024238145,2.2045244690674,2.25320625955994,2.30615366513707,2.5473585127662,2.63591433278418,2.32968584539357,2.32968584539357,2.4061654312272,2.64737027885633,3.05330038828097,4.24167549123426,2.65325332392046,2.5238263325097,2.26497234968819,2.25908930462407
Ain Sebaa,20590,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,4275.0,9117.0,9517.0,9667.0,9.55,9.55,9.55,9467.0,9567.0,10.35,9.35,9.4,9.15,10333.0,9517.0,9383.0,10017.0,10317.0,10433.0,10217.0,12517.0,9683.0,9.25,9.15,9117.0,2.13255360623781,2.2261208576998,2.26120857699805,2.23391812865497,2.23391812865497,2.23391812865497,2.21442495126705,2.23781676413255,2.42105263157894,2.18713450292397,2.19883040935672,2.14035087719298,2.41715399610136,2.2261208576998,2.19493177387914,2.34307992202729,2.41325536062378,2.44054580896686,2.38986354775828,2.92787524366471,2.26510721247563,2.16374269005847,2.14035087719298,2.13255360623781
Ain Sebaa,20590,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,4556.0,9917.0,10517.0,10517.0,10517.0,10517.0,10517.0,10233.0,10317.0,10733.0,10.65,10.8,10.75,11267.0,10767.0,10733.0,10.65,10.85,10883.0,11.15,11333.0,11.45,10383.0,10.05,10.2,2.17661691542288,2.30831138425519,2.30831138425519,2.26847857348288,2.26847857348288,2.26847857348288,2.21644646595913,2.22533793500143,2.32474189589199,2.29723899913718,2.33867475097444,2.31880931837791,2.43025596778832,2.32240437158469,2.31521426517112,2.29723899913718,2.34037963761863,2.35672008084307,2.41446513642269,2.4777729193995,2.27408142999006,2.23971814782858,2.19720157411456,2.20017256255392
Ain Sebaa,20590,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,4122.0,8.75,8.75,8817.0,8983.0,8983.0,8.95,8.85,8.95,8967.0,9.0,9067.0,9083.0,9117.0,9083.0,10.0,9333.0,9583.0,9467.0,9.65,9167.0,9083.0,9117.0,8733.0,8883.0,2.12275594371664,2.12275594371664,2.13892932233543,2.17936276888241,2.17936276888241,2.17127607957302,2.14701601164483,2.17127607957302,2.17531942422772,2.18340611353711,2.19957949215591,2.20362283681061,2.21170952612,2.20362283681061,2.42600679281902,2.26427300663108,2.32492317645156,2.29661976386867,2.34507897934386,2.2238395600841,2.20362283681061,2.21170952612,2.11871259906194,2.15510270095422
Ain Sebaa,20590,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,6721.0,11367.0,11733.0,12117.0,12.0,12017.0,12017.0,11567.0,11783.0,11.75,11283.0,11667.0,11.6,12467.0,12767.0,11.8,11.85,11633.0,12167.0,13183.0,15117.0,12.95,11733.0,11233.0,11.05,1.6912165848336,1.74655155304157,1.80361218616651,2.36127508854781,2.36455463728191,2.36455463728191,1.72174258211769,2.31864095500459,1.74903245013396,1.67956733154708,1.73662796467202,1.72670437630247,2.45310245310245,2.51262874762185,2.32192050373868,2.33175914994096,2.28912501639774,1.81105487744368,2.5941230486685,2.25017366279646,2.54820936639118,1.74655155304157,1.67212464026992,1.64483477225364
Ain Sebaa,20590,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,2191.0,5083.0,5183.0,5067.0,5617.0,5617.0,5617.0,5617.0,5617.0,5783.0,5667.0,5517.0,5617.0,6.1,5967.0,4283.0,5567.0,5667.0,6.55,6.65,9067.0,5983.0,4783.0,4967.0,5383.0,2.32009736802069,2.36573862771945,2.31249049140422,2.56351741974745,2.56351741974745,2.56351741974745,2.56351741974745,2.56351741974745,2.63958618591206,2.58633804959683,2.51787616004868,2.56351741974745,2.78411684162482,2.6215582893966,1.95496729043054,2.54069678989806,2.58633804959683,2.87785588752196,2.92179261862917,3.98359695371997,2.7308687053096,2.101640304628,2.18219097832454,2.45702114711699
Ain Sebaa,20590,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,4154.0,9.9,10.45,10.3,11.05,11017.0,11.05,10983.0,10683.0,10.45,11067.0,10783.0,10933.0,11383.0,10.15,10233.0,11.1,11.4,10667.0,12467.0,10033.0,10.85,9.95,10367.0,10367.0,2.38324506499759,2.51564756860857,2.47953779489648,2.6600866634569,2.65206226929866,2.6600866634569,2.64403787514042,2.57181832771625,2.51564756860857,2.66409886053602,2.59589151019098,2.63200128390306,2.74033060503931,2.340327415264,2.09185064050149,2.67212325469427,2.74434280211844,2.45945738221504,2.87449081546383,2.31342710014603,2.61194029850746,2.34725171030903,2.44554533301879,2.49558658321296
Ain Sebaa,20590,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,4388.0,6567.0,7183.0,7.45,7283.0,7217.0,7267.0,7167.0,6933.0,8167.0,7533.0,7.1,7.5,8033.0,7517.0,7.15,7267.0,7.5,8117.0,7.15,6567.0,6817.0,7017.0,7367.0,7067.0,1.49650562139167,1.63704041324825,1.69781221513217,1.65192409465487,1.6368035079761,1.64814394798518,1.62546306796703,1.57254101459136,1.92974165091367,1.78008821676118,1.61034248128827,1.77221172022684,1.8982356647763,1.77614996849401,1.62168292129734,1.71707624448645,1.77221172022684,1.84093142813941,1.62168292129734,1.48937778785816,1.54607998790353,1.59144174793982,1.74070573408947,1.60278218794889
Ain Sebaa,20590,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,4099.0,10433.0,10183.0,10317.0,10183.0,10183.0,10183.0,10283.0,9933.0,10167.0,10083.0,9983.0,10167.0,11183.0,11.95,9.05,10033.0,10.0,11583.0,13267.0,17.75,11017.0,9783.0,9.4,9817.0,2.54533626087663,2.48434577539237,2.51687403431731,2.48434577539237,2.48434577539237,2.48434577539237,2.50874196958607,2.4233552899081,2.48027974302675,2.45994958119866,2.43555338700496,2.48027974302675,2.67288081580624,2.81839622641509,2.20785557453037,2.44775148410181,2.43961941937057,2.76848311026131,3.17080943275971,3.95763656633221,2.68764739367325,2.33827278521351,2.24665391969407,2.39489306334878
Ain Sebaa,20590,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,5566.0,10367.0,9.95,11617.0,12083.0,12117.0,11.95,10883.0,11617.0,12.05,10583.0,11033.0,12433.0,12083.0,11.55,12.1,12383.0,12783.0,11883.0,11833.0,13783.0,12283.0,11583.0,10317.0,11367.0,1.8624985028147,1.59327461969575,2.08707629656246,2.06835558598653,2.0740613944996,2.04553235193426,1.95532399089711,1.9884742668036,2.06264977747346,1.90142532039765,1.98227332614684,2.12826657537373,2.02062430323299,2.07509881422924,2.07120849024306,2.11970786260413,2.18817756476092,1.98717948717948,1.9788182831661,2.35935182015291,2.10259043706493,1.98276845829053,1.85351539106479,1.9456807029556
Ain Sebaa,20590,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,4975.0,9217.0,9.05,9517.0,10283.0,9833.0,10.25,9717.0,9617.0,9.5,9367.0,9433.0,10.7,10767.0,9833.0,9833.0,10.55,10.15,10167.0,11117.0,9.95,10.2,9.35,9617.0,8833.0,1.85259631490787,1.81909547738693,2.31492743047109,2.50141895726911,1.97654941373534,2.49331063001702,1.95309882747068,1.93299832495812,1.90954773869346,1.88274706867671,1.89614740368509,2.60277304792021,2.61898970242439,1.97654941373534,2.39195653936592,2.56628557528581,2.46898564826076,2.04355108877721,2.70412713857131,2.0,2.48114813913889,1.87939698492462,1.93299832495812,1.77554438860971
Ain Sebaa,20590,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,4533.0,7567.0,5.95,7.7,7617.0,7.65,7533.0,7.5,7.4,7.5,7783.0,7.95,7783.0,8367.0,8167.0,7767.0,8067.0,8.0,7967.0,8117.0,7967.0,7.2,7067.0,7117.0,7017.0,1.66924038532245,1.26273344651952,1.69865431281711,1.68027060813295,1.68762409000661,1.66188690344878,1.65453342157511,1.5704584040747,1.65453342157511,1.71703801750128,1.75380542686962,1.65181097906055,1.77560837577815,1.80160305904845,1.71336127656445,1.77954261342745,1.76483564968012,1.75748216780645,1.72255234861346,1.75748216780645,1.52801358234295,1.49971703452178,1.51032823995472,1.54790793440694
Ain Sebaa,20590,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,6909.0,14.0,13817.0,15.0,14.85,15183.0,14.75,13583.0,14467.0,13.9,13367.0,13967.0,15.35,16.45,16517.0,14567.0,15.15,15.0,15067.0,17867.0,18.6,14683.0,14.15,13833.0,14.0,2.02634245187436,1.99980701500458,2.17108119843682,2.14937038645245,2.1976166353066,2.1348965117962,1.96603464080667,2.09388720027017,2.01186857721812,1.93467457905147,2.02151782698895,2.22173975973368,2.07466263084878,2.39060163072321,2.12094738885653,2.20588235294117,2.18404193360512,2.18073044820765,2.61055912721605,2.72128749085588,2.13793438167346,2.04805326385873,2.00221932744729,2.02634245187436
Ain Sebaa,20590,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,50,"33.60633088593887,-7.527055886982375",33.60633088593887,-7.527055886982375,3432.0,7.65,7.7,7633.0,7.55,7667.0,7667.0,7.65,7467.0,10683.0,7417.0,7417.0,7.45,9067.0,10.0,8417.0,7533.0,8817.0,8.2,9.1,10217.0,7483.0,7317.0,7333.0,7433.0,2.22902097902097,2.24358974358974,2.22416472416472,2.19988344988345,2.23387723387723,2.23387723387723,2.22902097902097,2.17560217560217,3.11285936285936,2.16103341103341,2.16103341103341,2.17074592074592,2.6264967168791,2.79485746226942,2.62038190120381,2.19502719502719,2.56895881895881,2.38927738927738,2.65151515151515,3.1807804068078,2.18045843045843,2.13189588189588,2.13675213675213,2.16588966588966
Ain Sebaa,20590,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,51,"33.59262534701576,-7.552505825461063",33.59262534701576,-7.552505825461063,6127.0,10067.0,10.45,11.1,10983.0,11067.0,11083.0,10783.0,12117.0,15317.0,11.0,10.7,10483.0,11.75,11.0,11117.0,10733.0,13.35,10417.0,14.35,11083.0,10283.0,10333.0,9917.0,9.9,1.64300092486807,1.70556552962298,1.81165333768565,1.7926119362385,1.80621293727218,1.80893313747891,1.75996953375768,1.9775855502965,2.49986398998966,1.79533213644524,1.746368532724,1.71100593003645,2.06902623701355,1.69413214230709,1.81437353789238,1.75180893313747,2.1788803655949,1.7001251292095,2.52685331924634,1.80893313747891,1.67836352755562,1.68652412817583,1.61851912300745,1.61579892280071
Ain Sebaa,20590,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,52,"33.61603358538719,-7.530093623695426",33.61603358538719,-7.530093623695426,4192.0,9467.0,9.6,9583.0,9483.0,9.6,9.6,9433.0,9483.0,14.3,9183.0,9.4,9.4,11.65,10.8,9133.0,9.5,10883.0,9783.0,10917.0,12367.0,9.45,9.25,9233.0,9183.0,2.25826972010178,2.29007633587786,2.28610050890585,2.25257323832145,2.28028503562945,2.28028503562945,2.24069675376088,2.25257323832145,3.39667458432304,2.18131433095803,2.24236641221374,2.23277909738717,2.75413711583924,2.36013986013986,2.16943784639746,2.2662213740458,2.58511480601741,2.32383214568487,2.60416666666666,2.72994849153789,2.25429389312977,2.19714964370546,2.1931908155186,2.18131433095803
Ain Sebaa,20590,54,"33.587582534562706,-7.514349381506551",33.587582534562706,-7.514349381506551,53,"33.6086212940201,-7.5710170723231505",33.6086212940201,-7.5710170723231505,7672.0,14467.0,15.2,14.6,14.75,15183.0,15117.0,14667.0,15.35,17.65,15817.0,15.1,15.5,17217.0,16683.0,15517.0,15767.0,16167.0,15333.0,15.95,17133.0,13617.0,13633.0,14.4,14017.0,1.88564476885644,1.98123044838373,1.90302398331595,1.88378033205619,1.97905804657629,1.97036843934654,1.87313750532141,1.99687784571354,2.3848128631266,2.05758640128355,2.04026482907715,2.24865805890033,2.23825619691454,2.29829636772741,2.01855947270283,2.05509210983663,2.06470838654746,1.99860966284324,2.07898852971845,2.47842229615699,1.97543401518448,1.97785192707577,1.83908045977011,2.03346390057546
Al Fida,20520,55,"33.57013445164309,-7.598058645606782",33.57013445164309,-7.598058645606782,56,"33.56363154284882,-7.599870730141732",33.56363154284882,-7.599870730141732,1118.0,3433.0,3433.0,3433.0,3467.0,3467.0,3467.0,3467.0,3467.0,3383.0,3467.0,3433.0,3533.0,3.5,3633.0,3533.0,3.55,3567.0,3.6,3383.0,3517.0,3367.0,3383.0,3433.0,3333.0,3.07096004770423,3.07096004770423,3.07096004770423,3.10077519379844,3.10077519379844,3.10077519379844,3.10077519379844,3.10077519379844,3.0262373285629,3.10077519379844,3.07096004770423,3.16040548598688,3.13059033989266,3.24985092426952,3.16040548598688,3.17531305903398,3.19022063208109,3.22003577817531,3.0262373285629,3.14549791293977,3.0113297555158,2.64322916666666,3.07096004770423,2.98151460942158
Al Fida,20520,55,"33.57013445164309,-7.598058645606782",33.57013445164309,-7.598058645606782,57,"33.564723920173485,-7.590697357199",33.564723920173485,-7.590697357199,1744.0,4.95,5.5,5417.0,5.2,5.2,5167.0,5183.0,5217.0,5133.0,4767.0,5.15,5167.0,5167.0,5.3,5433.0,4383.0,5.2,5933.0,5.25,5583.0,5233.0,4.6,5.0,4067.0,2.83830275229357,3.15366972477064,3.1058868501529,2.99022426682001,2.99022426682001,2.97105616254552,2.98064021468276,2.99980831895725,2.95188805827103,2.74103891125167,2.96147211040828,2.97105616254552,2.97105616254552,3.04772857964347,3.12440099674142,2.52060571209507,2.99022426682001,3.41192256085873,2.95109612141652,3.21065746597661,3.00939237109449,2.64519838987924,2.87521564117308,2.33850872148744
Al Fida,20520,55,"33.57013445164309,-7.598058645606782",33.57013445164309,-7.598058645606782,58,"33.56704661642497,-7.584284043045241",33.56704661642497,-7.584284043045241,2285.0,6.25,6917.0,6833.0,6583.0,6417.0,6.55,6.55,6.6,6.45,6167.0,6417.0,6583.0,6.9,7033.0,6.8,5767.0,6.45,7.35,6.55,6917.0,6583.0,5833.0,6233.0,5.35,2.73522975929978,3.02698760029175,2.99051787016776,2.88742690058479,2.81432748538011,2.87280701754386,2.87280701754386,2.89473684210526,2.82894736842105,2.88836846213895,2.81432748538011,2.88742690058479,3.02631578947368,3.08479532163742,2.98245614035087,2.52923976608187,2.82894736842105,3.22368421052631,2.87280701754386,3.03362573099415,2.88742690058479,2.55847953216374,2.73391812865497,2.34649122807017
Al Fida,20520,55,"33.57013445164309,-7.598058645606782",33.57013445164309,-7.598058645606782,59,"33.562284333432395,-7.606299844625026",33.562284333432395,-7.606299844625026,1323.0,4083.0,4083.0,4083.0,4167.0,4167.0,4167.0,4167.0,4.15,4.1,4333.0,3733.0,4167.0,4317.0,4.6,4167.0,4217.0,4183.0,4183.0,4017.0,4283.0,4183.0,3617.0,4017.0,4033.0,3.08641975308641,3.08641975308641,3.08641975308641,3.14940791131267,3.14940791131267,3.14940791131267,3.14940791131267,3.13681027966742,3.09901738473167,3.27538422776517,2.82186948853615,3.14940791131267,3.26278659611992,3.47694633408919,3.14940791131267,3.18720080624842,3.16200554295792,3.16200554295792,3.03602922650541,3.23759133282942,3.16200554295792,2.49425287356321,3.03602922650541,3.04862685815066
Al Fida,20520,56,"33.56363154284882,-7.599870730141732",33.56363154284882,-7.599870730141732,55,"33.57013445164309,-7.598058645606782",33.57013445164309,-7.598058645606782,0.911,2.5,2.5,2.5,2483.0,2483.0,2483.0,2483.0,2483.0,2417.0,2517.0,2.5,2517.0,2867.0,2.5,2483.0,2517.0,2533.0,2483.0,2633.0,2.55,2467.0,2467.0,2433.0,2483.0,2.74423710208562,2.74423710208562,2.74423710208562,2.72594218807171,2.72594218807171,2.72594218807171,2.72594218807171,2.72594218807171,2.65276253201609,2.76253201609952,2.74423710208562,2.76253201609952,2.82152230971128,2.74423710208562,2.72594218807171,2.76253201609952,2.78082693011342,2.72594218807171,2.89059641419685,2.79912184412733,2.70764727405781,2.70764727405781,2.67105744603,2.72594218807171
Al Fida,20520,56,"33.56363154284882,-7.599870730141732",33.56363154284882,-7.599870730141732,57,"33.564723920173485,-7.590697357199",33.564723920173485,-7.590697357199,1597.0,4583.0,4533.0,4683.0,5.45,5.45,4917.0,4.9,4917.0,4767.0,5167.0,3.95,4967.0,5483.0,5383.0,5.05,3983.0,6.2,5.45,5667.0,5.55,4.75,5.2,4633.0,5.0,2.86996451680233,2.83865581298267,2.93258192444166,3.89007851534618,3.89007851534618,3.07868920893341,3.06825297432686,3.07868920893341,2.98476309747443,3.68784201760647,2.47338760175328,3.10999791275307,3.91387104449202,3.37090377791692,3.16217908578584,2.53070732740364,4.42541042112776,3.89007851534618,3.9324543141337,3.96145610278372,2.97432686286787,3.71163454675232,2.901273220622,3.56887937187723
Al Fida,20520,56,"33.56363154284882,-7.599870730141732",33.56363154284882,-7.599870730141732,58,"33.56704661642497,-7.584284043045241",33.56704661642497,-7.584284043045241,2138.0,5.9,5.95,6.1,6833.0,6667.0,6.3,6267.0,6.3,6083.0,6417.0,5283.0,6383.0,7.2,7.1,6417.0,5383.0,7.45,6917.0,6967.0,6883.0,6.1,6.5,5867.0,6.3,2.75958840037418,2.78297474275023,2.85313376987839,3.51870923446618,3.43288705801579,2.9466791393826,2.93108824446523,2.9466791393826,2.8453383224197,3.30415379334019,2.47115684440286,2.98565637667602,3.70751802265705,3.32086061739943,3.00124727159338,2.54531126871552,3.83625128733264,3.56162032269138,3.5873669756265,3.5444558874013,2.85313376987839,3.34706488156539,2.74399750545681,3.24407826982492
Al Fida,20520,56,"33.56363154284882,-7.599870730141732",33.56363154284882,-7.599870730141732,59,"33.562284333432395,-7.606299844625026",33.562284333432395,-7.606299844625026,0.665,2083.0,2083.0,2083.0,2017.0,2017.0,2017.0,2017.0,2017.0,1983.0,2017.0,1.6,1.95,2033.0,2533.0,2183.0,2033.0,2083.0,2083.0,2017.0,2.05,2.7,2.1,1.75,2017.0,3.1328320802005,3.1328320802005,3.1328320802005,3.03258145363408,3.03258145363408,3.03258145363408,3.03258145363408,3.03258145363408,2.98245614035087,3.03258145363408,2.40601503759398,2.93233082706766,3.05764411027568,3.8095238095238,3.28320802005012,3.05764411027568,3.1328320802005,3.1328320802005,3.03258145363408,3.08270676691729,4.06015037593985,3.1578947368421,2.63157894736842,3.03258145363408
