COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4,TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10,TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at 1,TTI (min) at 2,TTI (min) at 3,TTI (min) at 4,TTI (min) at 5,TTI (min) at 6,TTI (min) at 7,TTI (min) at 8,TTI (min) at 9,TTI (min) at 10,TTI (min) at 11,TTI (min) at 12,TTI (min) at 13,TTI (min) at 14,TTI (min) at 15,TTI (min) at 16,TTI (min) at 17,TTI (min) at 18,TTI (min) at 19,TTI (min) at 20,TTI (min) at 21,TTI (min) at 22,TTI (min) at 23
El Maarif,20390,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,1561.0,3.65,3767.0,3867.0,4.1,3.9,4117.0,4617.0,4.1,4.75,4483.0,4567.0,4.7,5267.0,5683.0,5.0,5083.0,5.55,5.8,4.85,5.0,4817.0,4933.0,4.5,4.4,2.33824471492632,2.41298313047192,2.47704462951099,2.62652146060217,2.49839846252402,2.63719837710869,2.95750587230407,2.62652146060217,3.04292120435618,2.87209054025197,2.92547512278453,3.01089045483664,3.37390561605808,3.6408285287209,3.20307495195387,3.25645953448644,3.5554131966688,3.71556694426649,3.10698270339525,3.20307495195387,3.08562887038223,3.16036728592782,2.88276745675848,2.81870595771941
El Maarif,20390,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,1719.0,3.35,3433.0,2783.0,3333.0,2.85,3.55,3.4,3467.0,3.65,4017.0,4433.0,4933.0,4.25,4133.0,3933.0,4.25,4.15,4367.0,3.35,4833.0,4.45,4417.0,3383.0,3783.0,1.94880744618964,1.71409552338159,1.61915842544114,1.93911188675586,1.65794066317626,2.06515415939499,1.97789412449098,2.0166763622261,2.12332751599767,2.00532534531536,2.21334664669662,2.46297220835413,2.12181727408886,2.06357130970211,2.28815202637192,2.12181727408886,2.41419429901105,2.18006323847562,1.94880744618964,2.41304709602263,2.58871436881908,2.20502579464137,1.9681985650572,1.88883341654185
El Maarif,20390,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,3029.0,6733.0,6933.0,8083.0,7867.0,7.9,8233.0,8367.0,8.3,7.05,7683.0,8133.0,10083.0,8867.0,8317.0,8233.0,8067.0,8167.0,8233.0,8.25,9133.0,8483.0,8.2,7283.0,7.05,2.22295587102454,2.39162929745889,2.78831781073933,2.3947234906139,2.4048706240487,2.50634195839675,2.88605266183741,2.52663622526636,2.3275008253549,2.65033919742439,2.8055651374037,3.47821087731401,3.05852592848108,2.86880533517304,2.84005979073243,2.78256870185121,2.81706335517994,2.18448748562837,2.84580889962055,3.15051167069104,2.92629642405427,2.82856157295619,2.21714865550481,2.21977329974811
El Maarif,20390,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,4125.0,6.9,6567.0,7233.0,6183.0,6.45,6783.0,6283.0,6367.0,7583.0,7033.0,7.55,8.2,7.95,8883.0,9317.0,8.55,7933.0,7617.0,7.7,8.0,7633.0,8283.0,6617.0,7033.0,1.67272727272727,1.59191919191919,1.75353535353535,1.49898989898989,1.56363636363636,1.64444444444444,1.52323232323232,1.54343434343434,1.75906595530812,1.6314853475605,1.75133379726281,1.90211087914636,1.84411969380654,2.06062011907523,2.16113817366426,1.98329853862212,1.84025361478388,1.8433365601807,1.86666666666666,1.93939393939393,1.85050505050505,1.92144127425964,1.6040404040404,1.6314853475605
El Maarif,20390,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,2553.0,5467.0,6517.0,7.4,8.05,7917.0,7683.0,8883.0,8.5,7.45,7867.0,6.85,8417.0,11783.0,11117.0,10283.0,8167.0,11.25,9917.0,9783.0,6.25,7.7,9167.0,5.7,6933.0,2.14127170648909,2.92489527229204,3.08461859107961,3.88138862102218,3.81710061073609,3.70459659273545,4.28318868531019,4.0983606557377,3.10546060858691,3.79299260687881,2.85535639849937,4.0581806493089,5.68145290903246,5.36001285760205,4.61549970077797,3.9376406300225,5.42430086788814,4.78142076502732,4.71713275474124,2.89754288363467,3.71263259402121,4.41980070716811,2.37598999583159,3.34297653487624
El Maarif,20390,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,2925.0,6517.0,6717.0,7.15,7483.0,7.7,8.3,8167.0,8217.0,8217.0,8033.0,7.9,9.25,11183.0,12183.0,12.1,8533.0,10067.0,9533.0,9.0,8967.0,8117.0,10917.0,6483.0,8017.0,2.22792022792022,2.29629629629629,2.44444444444444,2.70058943822927,2.77878022374594,2.995308552869,2.9471911463972,2.96523517382413,2.96523517382413,2.89907373992541,2.85095633345362,3.33814507398051,4.03584746782148,4.39672801635991,4.13675213675213,3.07951401419463,3.08793456032719,3.44039456273306,3.2479249368459,3.23589558522795,2.92914711897028,3.9396126548779,2.33970888969084,2.89305906411644
El Maarif,20390,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,4123.0,12683.0,10733.0,13.2,12117.0,12.6,12583.0,13483.0,13.35,12083.0,12517.0,11917.0,14.35,15.5,14.45,14833.0,13433.0,14783.0,14733.0,13.9,12.2,12233.0,13483.0,10433.0,11217.0,3.07623898455816,2.60328239954725,3.32577475434618,2.7822426329889,3.17460317460317,2.88939915805587,3.39716133366927,3.36356764928193,2.77458859548411,3.15360712186109,3.00243554211808,3.59019264448336,3.90526581002771,3.61521140855641,3.59770393726251,3.38456370202402,3.72469975644578,3.71210212480053,3.50214159737969,3.07382212144116,3.082220542538,3.39716133366927,2.39571373899732,2.57558362035973
El Maarif,20390,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,5331.0,10.1,9.95,11517.0,10.25,11417.0,11.8,11617.0,11333.0,11833.0,11883.0,11233.0,14283.0,14.6,16.25,15.55,10.85,14.55,13067.0,13.9,11867.0,11.5,13783.0,9.85,11.05,1.89457887825923,1.86644156818608,2.16032014006127,1.97991114545103,2.20526688558367,2.27931234305582,2.24389929817783,2.18917004700276,2.19909558322492,2.29540918163672,2.16985384070568,2.65440128848417,2.71325032521836,3.0198847797807,2.80939476061427,2.09580838323353,2.7039583720498,2.52398428948554,2.58316298085857,2.20529021867063,2.22136372416457,2.56148175679861,1.9026463202627,2.05352165025088
El Maarif,20390,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,1721.0,5233.0,5533.0,4933.0,6.5,5867.0,6467.0,6717.0,5.5,5633.0,5867.0,5783.0,5767.0,7617.0,5467.0,6167.0,5.4,5167.0,4933.0,5633.0,5.75,5.7,5883.0,4617.0,4.75,3.04086771257021,2.57603972687771,2.86655045516172,3.77687391051714,3.40887081154367,3.75750532636064,3.90276970753437,3.19581638582219,3.27329072244818,3.40887081154367,3.36044935115243,2.68466790813159,4.42572147975982,3.15081652257444,3.58318806895215,2.51396648044692,3.00213054425721,2.77153558052434,3.27329072244818,3.34108076699593,2.6536312849162,3.41855510362192,2.68254890567499,2.76002324230098
El Maarif,20390,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,3283.0,9033.0,9467.0,9317.0,11033.0,10883.0,10817.0,11.35,9767.0,10367.0,11.1,10.8,10983.0,13567.0,11117.0,11033.0,11483.0,10.75,10.8,10583.0,10933.0,10.5,10867.0,9.1,9.2,2.75154838054624,2.55166217430368,2.83785155853386,3.36074728398822,3.31505736623007,3.29475073611534,3.4572037770332,2.9749213118083,3.15768098284089,3.38105391410295,3.28967407858665,2.96046720575022,4.13239922834805,3.37175209786674,3.36074728398822,3.49781703726266,3.2744441060006,3.23159784560143,3.22367753071377,3.33028733881612,2.83018867924528,3.30998070870139,2.77185501066098,2.80231495583307
El Maarif,20390,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,4512.0,8267.0,11.45,11817.0,8133.0,8133.0,8333.0,8433.0,9.8,9.45,10.0,8.85,9.45,12017.0,9333.0,8233.0,8517.0,9933.0,8.5,9333.0,10.65,9567.0,9433.0,7633.0,9383.0,1.8321513002364,3.69832041343669,2.73028342575477,2.50025617378829,2.50025617378829,2.56173788297981,2.59247873757557,3.16537467700258,3.05232558139534,3.22997416020671,2.81130876747141,2.24039829302987,2.77649414664202,2.96484540448962,2.61541719610334,1.88797753639252,3.20844099913867,2.25943646996278,3.01464254952627,2.46072088724584,3.09000861326442,3.04694229112833,2.3465519008095,3.0307924203273
El Maarif,20390,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,4585.0,8433.0,11.3,10.9,7933.0,7.95,8.1,8.1,8033.0,8033.0,7617.0,7967.0,7767.0,10083.0,9083.0,10033.0,8.75,8167.0,8433.0,7933.0,9633.0,8.25,9533.0,7733.0,7767.0,1.83933115230825,2.75408237874725,2.65659273702169,1.8540157357638,1.85791072680532,1.89296564617901,1.89296564617901,1.87431948981179,1.87738568201293,1.78001090597491,1.86180571784684,1.82273331768755,2.45755138516532,2.12277011762873,2.44536517994963,2.04153056462902,1.90854561034509,1.97086546700942,1.8540157357638,2.34787553822406,1.92802056555269,2.32350312779267,1.80727584326556,1.8150658253486
El Maarif,20390,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,2912.0,8767.0,8733.0,8567.0,8.35,7.9,8517.0,8867.0,8.45,8717.0,8067.0,8667.0,7.85,13067.0,12917.0,8.6,9883.0,13117.0,10117.0,9133.0,8917.0,8.45,8917.0,7983.0,7417.0,3.01053113553113,2.99908424908424,2.96219455970493,2.93188202247191,2.77387640449438,2.99040262172284,3.11329588014981,2.96699438202247,3.06062734082397,2.78930382664822,3.04307116104868,2.71438450899031,4.55602045560204,4.53534644194756,3.01966292134831,3.41747349008759,4.60557116104868,3.55220037453183,3.20692883895131,3.13085205992509,2.96699438202247,3.1090190609019,2.80313670411985,2.60416666666666
El Maarif,20390,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,4474.0,12683.0,12783.0,13033.0,12883.0,12467.0,13.0,13.5,12817.0,13.15,12883.0,13.8,13.2,16.3,18.45,13.45,14.15,18533.0,16.1,14083.0,14383.0,13417.0,13267.0,12583.0,11.85,2.83489792877365,2.85724929220682,2.92620865139949,2.92139077853363,2.82690854119425,2.94784580498866,3.06122448979591,2.90627362055933,2.98185941043083,2.89253105822481,3.12925170068027,2.96362819937135,3.46660995321139,4.18367346938775,3.04988662131519,2.96645702306079,4.20256991685563,3.65079365079365,3.19349962207105,3.24680210684725,3.04232804232804,3.00831443688586,2.85336356764928,2.68707482993197
El Maarif,20390,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,3541.0,9283.0,8.5,8817.0,7483.0,8.4,8.85,8767.0,8483.0,8583.0,8.5,8583.0,8.2,11833.0,12217.0,9217.0,10517.0,9467.0,9.5,8.55,7867.0,8317.0,8483.0,8.45,7833.0,2.6216699614045,1.83545670481537,2.75348740370601,2.36964323411441,2.80936454849498,2.95986622073578,2.93199554069119,2.83723522853957,2.87068004459308,2.80158206987475,2.87068004459308,2.7027027027027,3.95763656633221,4.08584169453734,3.08249721293199,3.11789702539776,2.04419491830418,3.17725752508361,2.85953177257525,2.49102807684188,2.78149386845038,2.83723522853957,2.82608695652173,2.48047287312645
El Maarif,20390,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,4725.0,8617.0,8.85,9.15,8483.0,9883.0,9017.0,9117.0,10283.0,8683.0,8517.0,9917.0,8683.0,10617.0,10.95,10.7,10283.0,9217.0,9467.0,9033.0,10083.0,10567.0,9067.0,8.65,9417.0,1.82363315696649,1.87301587301587,1.93650793650793,2.0787388711917,2.21400836320191,1.90828924162257,1.92945326278659,2.30361409796893,1.83774250440917,1.80246913580246,2.22147550776583,1.83774250440917,2.26609747420846,2.30574857864813,2.28388473852721,2.19494841693347,1.95061728395061,2.0193401592719,1.91181657848324,2.25881123058542,2.36708482676224,1.90917386116375,1.83068783068783,2.10946833930704
El Maarif,20390,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,30,"33.569346106695185,-7.644186735862398",33.569346106695185,-7.644186735862398,3802.0,6717.0,7.4,7.75,6717.0,7.5,6533.0,6.7,6767.0,6583.0,8633.0,7283.0,8.85,10033.0,9633.0,9683.0,9.15,9167.0,9617.0,10617.0,9.0,9.95,8.1,7.5,7267.0,1.76661406277397,1.94634402945818,2.03840084166228,1.76661406277397,1.9726459758022,1.71839382780992,1.76223040504997,1.77976503594599,1.73154480098193,2.27073470103454,1.91565842539014,2.3277222514466,2.63896194985095,2.53375416447483,2.54690513764685,2.40662809047869,2.4110117482027,2.52937050675083,2.79238997019112,2.36717517096265,2.61704366123093,2.13045765386638,1.9726459758022,1.91127476766614
El Maarif,20390,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,31,"33.57439940559289,-7.652547715520084",33.57439940559289,-7.652547715520084,5364.0,10.75,11517.0,10083.0,11.25,11883.0,11017.0,11483.0,10883.0,11067.0,12833.0,12367.0,14283.0,15.85,15083.0,14.55,14.35,13767.0,15367.0,15617.0,14.0,14.1,12917.0,11933.0,11717.0,2.00410141685309,2.14702957991548,1.8798160576684,2.09731543624161,2.21538652746706,2.05381556052697,2.14081531195625,2.02895848869003,2.06313696246582,2.39249316430524,2.30549341287596,2.66281382053194,2.95488441461595,2.81195625155356,2.71252796420581,2.67524235645041,2.14601195115614,2.86477752920705,2.91138453890131,2.60999254287844,2.19797349961028,2.40802883420333,2.22470792940591,2.18431518767089
El Maarif,20390,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,32,"33.55724595712827,-7.639673809114366",33.55724595712827,-7.639673809114366,3361.0,7133.0,7117.0,6317.0,6.25,6.3,6367.0,6167.0,6.3,6333.0,7067.0,6.15,6267.0,6.15,6517.0,5933.0,6.7,6.5,6.3,7217.0,6533.0,6217.0,6.5,6.8,6167.0,2.12238421104829,2.1174253694337,1.87940097193295,1.85956560547456,1.87444213031835,1.89427749677675,1.83477139740156,1.87444213031835,1.88435981354755,2.1025488445899,1.82981255578696,1.86452444708915,1.82981255578696,1.93890707130814,1.76534761479718,1.99345432906872,1.93394822969354,1.87444213031835,2.14717841912129,1.94386591292274,1.84964792224536,1.93394822969354,2.02320737875632,1.83477139740156
El Maarif,20390,34,"33.54555018322015,-7.6392837970505765",33.54555018322015,-7.639283797050576,33,"33.570722512994294,-7.618140348582532",33.570722512994294,-7.618140348582532,5218.0,14167.0,12933.0,12767.0,13267.0,13617.0,13.6,13883.0,13433.0,13.2,13417.0,11567.0,14233.0,13.5,13367.0,14.4,11883.0,11.35,11.3,12517.0,12.65,11.55,10533.0,11333.0,12783.0,2.714961032324,2.47859971892168,2.29204069419509,2.61618352724643,2.68520344442253,2.68191678169986,2.73779004798527,2.64905015447314,2.60303687635574,2.64576349175047,2.17214397496087,2.67292644757433,2.42369838420107,2.51017214397496,2.83967659238808,2.23161189358372,2.13145539906103,2.12206572769953,2.24715739078396,2.27109515260323,2.16901408450704,1.97809076682316,2.23493065141655,2.52087030828896
Hay Hassani,20220,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,2737.0,8083.0,7817.0,6.85,6.85,7617.0,6.45,7833.0,7367.0,7467.0,6817.0,7.85,8.2,9983.0,10.1,8.4,6933.0,8383.0,9083.0,10.7,9633.0,7167.0,6.95,6.4,7317.0,2.95335525514553,2.6944731701712,2.50274022652539,2.36125473974491,2.78285227134332,2.35659481183777,2.86201437096577,2.69151138716356,2.72804774083546,2.49056144196809,2.86810376324442,2.82661151327128,3.6475459749117,3.48155808341951,3.06905370843989,2.53318718791864,2.88980811214523,3.31871879186457,3.68838331609789,3.32069401355854,2.61843867981975,2.53927658019729,2.33832663500182,2.52211880960588
Hay Hassani,20220,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,4597.0,8583.0,8.85,8733.0,9.5,8733.0,8883.0,9167.0,8467.0,8.9,9067.0,10.05,8117.0,9.85,8.9,9633.0,10533.0,9033.0,8.8,9467.0,9067.0,8.2,8317.0,8267.0,9283.0,1.86715974186063,2.07017543859649,1.89978971793198,2.22222222222222,1.53001635131978,2.16086921268142,1.99405409324922,2.05501618122977,1.93604524690015,1.97230077586831,2.35087719298245,1.76564426074976,2.39077669902912,1.82639031397496,2.33818770226537,2.29134943078819,1.96504967007468,1.91429192951925,2.05931404539192,1.97230077586831,1.78377202523384,1.80915089551156,1.79827423682111,2.17153996101364
Hay Hassani,20220,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,1583.0,4783.0,4.65,4367.0,4483.0,4.15,4.5,4.8,4517.0,4.65,4.6,4.75,5.1,5.85,6.15,4883.0,4433.0,4717.0,4183.0,5183.0,4.85,4583.0,4217.0,4167.0,4.6,3.02168877658454,2.93746051800379,2.75847546851968,2.83217519477784,2.62160454832596,2.84270372710044,3.03221730890713,2.85323225942303,2.93746051800379,2.905874921036,3.00063171193935,3.22173089071383,3.69551484523057,3.88502842703727,3.08485997052011,2.80058959781006,2.97957464729416,2.64266161297115,3.2743735523268,3.06380290587492,2.89534638871341,2.66371867761634,2.63213308064855,2.905874921036
Hay Hassani,20220,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,4542.0,11567.0,10483.0,12133.0,13967.0,13.05,12233.0,13467.0,11567.0,12383.0,13567.0,13767.0,11733.0,13.3,16283.0,13317.0,13183.0,14967.0,11967.0,13.0,14967.0,12617.0,12.6,12.65,12.85,2.54660208425069,2.23572901116087,2.68139963167587,3.01395482664364,2.90840205036772,2.70349907918968,3.00662350226985,2.55109542714306,2.7312159976474,2.89329636738465,2.93594938508566,2.31107609480664,2.63888888888888,2.68657537260078,2.93706807822379,2.39827784852343,2.8809752967597,2.35703499441927,2.48803827751196,2.46933949293295,2.38725953957742,2.77410832232496,2.29499274310595,2.7404563872894
Hay Hassani,20220,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,3141.0,7283.0,6667.0,5867.0,7117.0,7867.0,8333.0,7867.0,8267.0,6.35,7683.0,7383.0,6.7,7067.0,8717.0,7283.0,7983.0,7933.0,6733.0,6.5,7567.0,6.4,7683.0,7.85,6033.0,2.31879443913827,2.12246630584739,1.8677703491457,2.26573278149209,2.50451024089992,2.65308288230924,2.50451024089992,2.63185821925077,2.28664025927259,2.44614241748912,2.66161980293198,2.41267554915376,2.54471251950546,3.1388788860881,1.96793659371341,2.54165340125225,2.52573490395839,2.42467891009482,2.34065538350738,2.72476293362141,2.30464530068419,2.07601549130865,2.4992040751353,2.17260833033249
Hay Hassani,20220,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,2191.0,4.95,4667.0,4233.0,4367.0,4817.0,4633.0,5.0,5.0,4733.0,4217.0,5717.0,5083.0,5.95,8133.0,4617.0,5.15,6283.0,4.7,5483.0,5667.0,5667.0,5283.0,5467.0,4.2,2.259242355089,2.12992545260915,1.93214666058116,1.99300167351285,2.19838734215731,2.11471169937623,2.28206298493838,2.28206298493838,2.160352959075,1.9245397839647,2.42334322453016,2.32009736802069,2.71565495207667,3.7121557888331,2.10710482275977,2.35052487448653,2.8677924844059,2.14513920584208,2.50266240681576,2.58633804959683,2.58633804959683,2.41137988741822,2.4950555301993,1.91693290734824
Hay Hassani,20220,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,1976.0,5.1,5283.0,5317.0,5.75,5.85,6.4,5.8,6483.0,5833.0,5483.0,6.6,6267.0,6.85,8.3,6.75,5283.0,5.7,6.1,5467.0,6617.0,5.8,7383.0,5.15,5617.0,2.58097165991902,2.67375168690958,2.69062078272604,2.90991902834008,2.96052631578947,3.23886639676113,2.93522267206477,3.28103913630229,2.95209176788124,2.77496626180836,3.34008097165991,3.17139001349527,3.4665991902834,4.20040485829959,3.415991902834,2.67375168690958,2.88461538461538,3.08704453441295,2.76653171390013,3.34851551956815,2.93522267206477,3.73650472334682,2.60627530364372,2.84244264507422
Hay Hassani,20220,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,2441.0,5.5,6.35,6283.0,6217.0,6417.0,6.4,6383.0,6.35,6433.0,6.55,6.5,6.45,6.4,7067.0,7.15,7.05,6.95,6383.0,6.65,6733.0,6.45,6.3,6233.0,6117.0,2.25317492830807,2.65912897822445,2.64672844706543,2.61864644762707,2.70289244594215,2.69587194608256,2.68885144622297,2.67481044650379,2.70991294580174,2.75905644481887,2.7379949452401,2.71693344566133,2.69587194608256,2.97669194046616,3.01179443976411,2.96967144060657,2.92754844144903,2.68885144622297,2.80117944397641,2.83628194327436,2.71693344566133,2.65374894692502,2.62566694748666,2.57652344846953
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,3745.0,6267.0,6.85,6667.0,6817.0,5833.0,6.65,6283.0,6617.0,6.45,6633.0,6983.0,6983.0,8.35,7533.0,6817.0,7367.0,7017.0,7.0,7267.0,6.95,6.75,6467.0,6.45,7.05,1.67334223408989,1.82910547396528,1.78015131286159,1.82020471740097,1.55763239875389,1.77570093457943,1.67779261237205,1.76680017801513,1.72229639519359,1.77125055629728,1.86470850022251,1.86470850022251,2.22963951935914,2.0115709835336,1.82020471740097,1.96706720071206,1.87360925678682,1.86915887850467,1.94036493101913,1.85580774365821,1.80240320427236,1.72674677347574,1.72229639519359,1.88251001335113
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,2755.0,8017.0,8.0,7717.0,7717.0,6683.0,8117.0,8.05,9117.0,9317.0,8217.0,8.4,7583.0,9.2,8867.0,8433.0,9.2,8.15,7817.0,8717.0,9233.0,8.1,7917.0,8.1,7.65,2.90986085904416,2.9038112522686,2.80096793708409,2.80096793708409,1.92160245351734,2.94615849969752,2.92196007259528,3.30913490623109,3.38173018753781,2.98245614035087,3.04900181488203,2.81280909990108,3.37490829053558,2.5493578685068,3.06110102843315,3.33938294010889,3.02299703264094,2.89935707220573,3.23318496538081,3.42482690405539,3.00445103857566,2.27621238259536,2.94010889292196,2.19953996549741
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,2966.0,7.15,6933.0,6517.0,7317.0,5467.0,7333.0,7267.0,7733.0,7233.0,7783.0,7833.0,7483.0,10083.0,8.2,7.7,7.8,9083.0,8.05,8.0,7983.0,7667.0,6717.0,7.0,6817.0,2.41065407956844,2.33760395594515,2.19712294897729,2.46684648235558,1.84311081141829,2.47246572263429,2.44998876151944,2.60732748932344,2.43875028096201,2.62418521015958,2.64104293099572,2.52303888514272,3.39964036862216,2.76466621712744,2.59608900876601,2.6298044504383,3.0624859518993,2.71409305461901,2.69723533378287,2.69161609350415,2.58485052820858,2.26455383232187,2.36008091706001,2.29826927399415
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,2653.0,6217.0,5817.0,6383.0,5.55,6167.0,6.55,6.55,6283.0,6267.0,6233.0,7117.0,7.15,7217.0,6967.0,6.75,6417.0,6.1,6667.0,6517.0,6583.0,6267.0,6.15,6233.0,6067.0,2.34325920341751,2.19248649327805,2.40608116597562,2.09197135318507,2.32441261465008,2.46890312853373,2.46890312853373,2.36660389202762,2.36210579218494,2.34954139967332,2.68249780123131,2.69506219374293,2.72019097876617,2.62595803492901,2.49077490774907,2.41864555848724,2.29928382962683,2.51287850232441,2.45633873602211,2.48146752104535,2.36210579218494,2.31813041839427,2.34954139967332,2.28671943711521
Hay Hassani,20220,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,2549.0,5.7,6283.0,5.9,5767.0,6.75,6683.0,7.2,6733.0,6167.0,6.1,5917.0,5.95,7133.0,6533.0,6317.0,6433.0,7.4,6.4,6.7,6883.0,5933.0,6.75,5583.0,6233.0,2.23617104746959,3.12915006640106,2.93824701195219,2.87184594953519,3.36155378486055,3.32835325365205,3.58565737051792,3.35325365205843,2.78530563083408,3.04695304695304,2.95981323995331,2.68744354110207,3.22192110809997,2.95091839807286,3.15991328997832,3.21345321345321,3.68525896414342,3.19680319680319,3.02619692863595,3.43822843822843,2.67991568804576,3.04878048780487,2.78887778887778,3.11355311355311
Hay Hassani,20220,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,1855.0,6.85,6267.0,5917.0,5317.0,6033.0,5433.0,6.3,6.0,6217.0,5.55,6167.0,5917.0,7.5,5733.0,6.8,5433.0,5933.0,8.15,7367.0,7817.0,5967.0,6.65,5.6,6583.0,3.69272237196765,3.37825696316262,3.1895777178796,2.86612758310871,3.25247079964061,2.92902066486972,3.39622641509433,3.23450134770889,3.35130278526504,2.99191374663072,3.32434860736747,3.1895777178796,4.04312668463611,3.09074573225516,3.66576819407008,2.92902066486972,3.19856244384546,4.39353099730458,3.97124887690925,4.21383647798742,3.21653189577717,3.58490566037735,3.0188679245283,3.54896675651392
